500000.0,1000000.0,1500000.0,2000000.0
10600.728862611764,10944.142925936543,11287.544216163733,11630.959618115332
0.028673948691652202,0.02804530538685865,0.029710178601412826,0.031512473705027175
0.0012823379691575096,0.0012542241858951395,0.001328679579528374,0.0014092806668723084
1.544,1.406,1.448,1.338
0.9808098571853282,0.9915292534872796,0.9680755862438442,0.9537164936712593
0.043863150273365084,0.04434253624954355,0.04329365636398391,0.04265149822223367
0.588,0.418,0.404,0.284
0.6864389242995964,0.5620567726051012,0.5739711541284485,0.5058218178596547
0.030698481942714594,0.025135943015182956,0.025668770355104394,0.0226210393847341
0.114,0.22,0.344,0.458
0.31812955352442707,0.4472135954999579,0.5159422378382789,0.5873038836100156
0.014227186146645534,0.019999999999999997,0.023073638325395114,0.02626502814403239
0.842,0.768,0.7,0.596
0.7444086838405058,0.7343395052821522,0.6803865457983476,0.6585220593155634
0.033290968402170405,0.032840661047489166,0.03042781134762758,0.029450001786254967
11773.578231292517,10580.177033492822,9364.668316831683,8632.852112676057
9728.979270408054,8231.300528274842,8027.807470906141,7139.755909913975
567.4055935860641,569.3709631836169,564.8345626097055,599.1550062388424
17565.614035087718,14161.918181818182,13078.540697674418,13138.545851528384
12947.47048758723,12598.862505180261,11011.931104904023,10647.593201144336
1714.9343602954007,1201.2544065738382,839.6518750495015,703.612763739533
18708.610451306413,18521.919270833332,18471.26,17377.835570469797
14848.904564063048,15418.092185428599,13562.847723913406,13563.685691278548
723.6913272795915,786.8012221144339,724.964705312439,785.7232156320715
867.9682164827645,770.8388985204122,676.3519063601567,622.1860873255127
726.2364247203271,610.2098600834446,589.275606373429,524.7101826428045
42.35496840923735,42.20909862134123,41.46128698137986,44.03270037822925
1240.7595823791435,992.1720785455396,910.8192297458334,913.716710946254
937.2481337925923,895.8660797809329,778.0491118836976,744.7344290131978
124.14154798071158,85.41747920452266,59.32568860540833,49.21343630912217
1342.1759248536248,1324.2740708700783,1322.540535535356,1239.7297981559705
1072.7320823450398,1113.5426406502086,982.7489930232028,979.172272300064
52.28176268076563,56.82523492550793,52.53014327271313,56.72192676538253
